,shop_order,tool,mach_name,resin,total_pieces,start_time,end_time,number of entries
986,195163,R7089C,64-N400,RM093,77080.0,2021-01-14 16:54:11,2021-01-28 18:00:00,54.0
987,194613,R7536A,54-H1100,RM176,3674.0,2021-01-14 19:55:19,2021-01-19 14:00:00,16.0
988,195596,R7036D,74-H650,CM350LN,69.0,2021-01-15 11:51:41,2021-01-19 06:00:00,13.0
989,195604,R7461E,37-N400,RM129,121478.0,2021-01-16 07:21:38,2021-01-22 06:00:00,61.0
990,194675,R7605D,83-T390,RM171,75886.0,2021-01-19 09:26:49,2021-01-26 22:00:00,48.0
991,195600,R7043B,40-T390,RM171,34949.0,2021-01-19 13:01:35,2021-02-02 14:00:01,44.0
992,194361,R7032D,43-N500,RM171,5159.0,2021-01-19 19:25:56,2021-01-20 18:00:00,3.0
993,195126,R7450A,76B-T240,RM171,27708.0,2021-01-20 12:32:18,2021-02-17 06:00:00,57.0
994,195602,R7449,61-T500,093,148.0,2021-01-21 09:45:25,2021-01-25 06:00:00,9.0
995,194760,R7461E,37-N400,RM129,155984.0,2021-01-22 05:47:15,2021-01-29 18:00:01,85.0
996,194694,R7027D-Thin-Wall,70-N400,RM129,95172.0,2021-01-23 05:54:23,2021-02-03 22:00:00,37.0
997,195679,R7449B,61-T500,RM093,695.0,2021-01-25 15:15:06,2021-03-01 06:00:00,71.0
998,195654,R7028L,80-T500,CM350LN,1386.0,2021-01-26 07:56:16,2021-03-18 06:00:00,110.0
999,194699,R7036C,56-H650,RM160,27316.0,2021-01-26 17:23:10,2021-02-04 06:00:00,19.0
1000,195760,R7483A,85-N400,RM093,25346.0,2021-01-27 16:06:17,2021-02-18 14:00:00,67.0
1001,195166,R7481B,64-N400,RM093,25644.0,2021-01-29 03:31:49,2021-02-03 18:00:00,27.0
1002,194639,R7461E,37-N400,RM129,112294.0,2021-01-29 18:01:44,2021-02-03 06:00:01,50.0
1003,195763,R7046L-Thin-Wall,42-T720,RM171,4064.0,2021-02-01 07:33:51,2021-02-02 06:00:00,3.0
1004,195786,R7479C-Thin-Wall,54-H1100,RM165,15733.0,2021-02-01 16:46:33,2021-02-08 22:00:00,23.0
1005,195026,R7500D,14-N400,RM129,292251.0,2021-02-02 01:06:11,2021-02-09 06:00:01,80.0
1006,195886,R7046L-Thin-Wall,42-T720,RM171,16194.0,2021-02-03 10:36:25,2021-02-08 06:00:01,11.0
1007,195366,R7024L,65-T310,RM171,38622.0,2021-02-03 20:21:38,2021-02-10 14:00:00,22.0
1008,194617,R7036F-Thin-Wall,56-H650,RM165,14145.0,2021-02-04 14:46:59,2021-02-12 18:00:00,18.0
1009,195426,R7459A,72-T120,RM129,0.0,2021-02-05 21:30:56,2021-02-10 14:00:00,16.0
1010,195246,R7417B,63-N500,RM176,75575.0,2021-02-09 14:50:42,2021-02-19 06:00:01,72.0
1011,195266,R7479E-Thin-Wall,52-H1100,RM176,7071.0,2021-02-09 16:28:32,2021-02-11 06:00:00,5.0
1012,195068,R7607D-Thin-Wall,82-S500,RM171,64558.0,2021-02-10 15:25:12,2021-02-26 14:00:00,44.0
1013,196014,R7036E-Thin-Wall,74-H650,CM350LN,234.0,2021-02-12 09:27:54,2021-02-12 09:27:54,1.0
1014,195463,R7028M-Thin-Wall,31-N500,RM165,29422.0,2021-02-15 12:35:07,2021-02-18 22:00:00,12.0
1015,195462,R7028N-Thin-Wall,81-T500,RM129,83958.0,2021-02-17 16:04:20,2021-03-03 18:00:00,30.0
1016,194604,R7567C,66-N400,RM171,39553.0,2021-02-17 21:55:17,2021-04-07 06:00:01,98.0
1017,195634,R7024L,65-T310,RM171,74144.0,2021-02-18 15:00:41,2021-03-02 22:00:00,38.0
1018,195576,R7483A,85-N400,RM093,8325.0,2021-02-18 18:25:29,2021-03-18 06:00:00,84.0
1019,194645,R7028M-Thin-Wall,31-N500,RM165,4006.0,2021-02-18 22:48:18,2021-02-19 06:00:00,2.0
1020,196205,R7102B,76-V400,PF535,200.0,2021-02-19 11:36:46,2021-02-23 06:00:00,13.0
1021,196204,R7046J,77-H800,PLYPRO /535,186.0,2021-02-19 14:32:12,2021-02-22 14:00:00,10.0
1022,195653,R7412A,90-N120,RM060,41032.0,2021-02-20 05:37:34,2021-02-23 18:00:00,9.0
1023,194684,R7042M,32-N400,RM171,8420.0,2021-02-22 14:23:57,2021-03-18 06:00:00,72.0
1024,196209,R7046J,77-H800,RM 535,406.0,2021-02-22 14:35:43,2021-02-24 06:00:00,6.0
1025,196217,R7028K,31-N500,RM093,18772.0,2021-02-23 13:32:51,2021-02-25 14:00:00,8.0
1026,196211,R7102B,76-V400,PF535,0.0,2021-02-23 13:57:02,2021-02-23 13:57:02,1.0
1027,196212,R7102B,76-V400,PF535,244.0,2021-02-23 13:57:40,2021-03-15 06:00:00,61.0
1028,195261,R7451A,90-N120,RM036,67766.0,2021-02-23 20:34:32,2021-03-12 18:00:00,93.0
1029,194693,R7027D-Thin-Wall,70-N400,RM165,33300.0,2021-02-23 21:32:38,2021-03-01 14:00:00,19.0
1030,196241,R7089C,64-N400,RM171,10326.0,2021-02-24 04:54:02,2021-03-11 18:00:01,45.0
1031,196215,R7461E,37-N400,RM093,11431.0,2021-02-24 10:11:26,2021-02-24 18:00:01,10.0
1032,196253,R7046J,77-H800,PF535,102.0,2021-02-24 13:50:07,2021-02-24 14:00:00,2.0
1033,196252,R7046J,77-H800,PF535,130.0,2021-02-24 14:29:35,2021-03-04 06:00:00,24.0
1034,195162,R7479C-Thin-Wall,54-H1100,RM176,1014.0,2021-02-24 18:24:00,2021-02-24 22:00:00,2.0
1035,196216,R7461E,37-N400,RM093,22624.0,2021-02-24 20:50:06,2021-02-25 18:00:00,12.0
1036,195460,R7479D-Thin-Wall,52-H1100,RM157,10606.0,2021-02-26 23:28:38,2021-03-04 18:00:01,13.0
1037,196268,R7089C,64-N400,PF535,124.0,2021-03-01 07:45:41,2021-03-10 18:00:01,21.0
1038,196269,R7089C,64-N400,PF535,106.0,2021-03-01 07:49:16,2021-03-01 07:49:16,1.0
1039,196305,R7449,61-T500,PF535,89.0,2021-03-01 10:56:09,2021-03-03 18:00:01,6.0
1040,195683,R7028K,31-N500,RM171,37096.0,2021-03-01 18:32:53,2021-03-05 06:00:00,12.0
1041,195486,R7027D-Thin-Wall,70-N400,RM129,136420.0,2021-03-01 18:40:54,2021-03-18 14:00:00,42.0
1042,196207,R7515B,63-N500,RM176,4591.0,2021-03-03 12:43:42,2021-03-04 06:00:00,6.0
1043,196134,R7036F-Thin-Wall,56-H650,RM165,24904.0,2021-03-04 01:21:20,2021-03-16 06:00:00,26.0
1044,196327,R7036D,77-H800,PT00103021,1358.0,2021-03-04 07:52:32,2021-03-08 14:00:00,14.0
1045,195263,R7500D,14-N400,RM129,309976.0,2021-03-05 03:48:33,2021-03-16 18:00:01,132.0
1046,196206,R7479D-Thin-Wall,52-H1100,RM176,2710.0,2021-03-05 04:39:24,2021-03-09 06:00:00,10.0
1047,196378,R7569B,67-H800,RM157,131.0,2021-03-05 06:20:03,2021-03-05 06:20:03,1.0
1048,196124,R7028K,31-N500,RM171,4376.0,2021-03-05 07:07:52,2021-03-05 14:00:01,2.0
1049,195164,R7032D,43-N500,RM171,36757.0,2021-03-05 17:15:19,2021-03-29 06:00:00,49.0
1050,195368,R7450A,76B-T240,RM171,27470.0,2021-03-08 16:57:28,2021-03-17 18:00:01,20.0
1051,196328,R7036D,77-H800,PT00103021,267.0,2021-03-08 18:40:23,2021-03-10 06:00:00,6.0
1052,195676,R7461E,37-N400,RM129,144793.0,2021-03-09 12:13:45,2021-03-15 18:00:01,70.0
1053,195626,R7028K,31-N500,RM129,54056.0,2021-03-09 17:54:43,2021-03-17 14:00:00,25.0
1054,196329,R7036D,77-H800,PT00103021,254.0,2021-03-10 10:08:58,2021-03-10 10:08:58,1.0
1055,196587,R7028N-Thin-Wall,81-T500,RM171,14724.0,2021-03-10 11:34:42,2021-03-15 06:00:00,11.0
1056,195736,R7414A,33-T500,RM129,136578.0,2021-03-10 13:40:17,2021-03-24 14:00:00,132.0
1057,196333,R7036D,77-H800,PT00103021,2652.0,2021-03-10 13:41:18,2021-03-11 06:00:00,4.0
1058,195680,R7463B,431-T310,RM129,37987.0,2021-03-10 14:04:58,2021-03-18 18:00:00,36.0
1059,195628,R7479D-Thin-Wall,52-H1100,RM176,15729.0,2021-03-10 16:19:48,2021-03-16 18:00:00,14.0
1060,196487,R7413B,67-H800,RM165,31122.0,2021-03-10 19:32:12,2021-03-30 06:00:00,40.0
1061,196431,R7032F,40-T390,RM171,12891.0,2021-03-10 19:55:57,2021-03-16 06:00:01,18.0
1062,196477,R7036E-Thin-Wall,74-H650,PHILLIPS 66,20683.0,2021-03-11 00:46:18,2021-03-18 06:00:01,23.0
1063,196334,R7036D,77-H800,PT00103021,2511.0,2021-03-11 06:44:06,2021-03-11 14:00:00,2.0
1064,196335,R7036D,77-H800,PT00103021,2414.0,2021-03-11 21:01:00,2021-03-17 14:00:00,19.0
1065,195262,R7451A,90-N120,RM036,45077.0,2021-03-12 18:38:14,2021-03-22 18:00:00,35.0
1066,196611,R7028N-Thin-Wall,81-T500,RM171,55258.0,2021-03-15 11:36:40,2021-04-02 18:00:01,38.0
1067,196610,R7102B,76-V400,PF535-0301001,1878.0,2021-03-15 11:46:04,2021-03-17 14:00:00,8.0
1068,195645,R7461E,37-N400,RM093,303560.0,2021-03-16 01:11:20,2021-04-08 06:00:00,132.0
1069,196609,R7028L,42-T720,PT00103021,0.0,2021-03-16 07:25:36,2021-03-16 07:25:36,1.0
1070,196425,R7043B,40-T390,RM171,22972.0,2021-03-16 09:26:51,2021-03-24 14:00:00,26.0
1071,196663,R7028L,42-T720,PT00103021,2370.0,2021-03-16 14:40:33,2021-03-18 06:00:00,5.0
1072,196455,R7500D,14-N400,RM093,216838.0,2021-03-17 05:10:37,2021-03-24 18:00:01,85.0
1073,196529,R7028K,31-N500,RM093,49408.0,2021-03-17 15:37:51,2021-03-25 14:00:00,25.0
1074,195563,R7633A,86-T390,RM129,237449.0,2021-03-17 20:08:10,2021-04-12 06:00:01,208.0
1075,196173,R7075B,72-T120,RM044,136707.0,2021-03-17 20:48:54,2021-05-07 06:00:00,153.0
1076,196493,R7479C-Thin-Wall,54-H1100,RM165,11336.0,2021-03-18 08:17:58,2021-03-26 14:00:00,26.0
1077,196322,R7036E-Thin-Wall,74-H650,PT00103021,16889.0,2021-03-18 12:12:32,2021-03-24 22:00:00,21.0
1078,196351,R7622A,89-T610,RM093,16585.0,2021-03-18 12:29:44,2021-04-05 18:00:00,38.0
1079,196160,R7623A,50-T390,RM093,7166.0,2021-03-18 13:25:59,2021-03-30 14:00:00,38.0
1080,196052,R7624A,80-T500,RM093,0.0,2021-03-18 13:45:14,2021-04-08 14:00:00,65.0
1081,196095,R7046L-Thin-Wall,42-T720,RM171,27868.0,2021-03-18 14:38:26,2021-03-29 18:00:00,24.0
1082,195916,R7463B,431-T310,RM129,37134.0,2021-03-18 18:09:21,2021-04-06 18:00:00,78.0
1083,195468,R7479D-Thin-Wall,52-H1100,RM157,395.0,2021-03-19 13:13:01,2021-03-22 06:00:00,7.0
1084,196730,R7479D-Thin-Wall,52-H1100,RM157,3492.0,2021-03-22 11:59:12,2021-03-24 06:00:00,5.0
1085,195476,R7478B,91-T180,RM001,25021.0,2021-03-22 19:11:46,2021-03-30 06:00:01,16.0
1086,196771,R7028L,42-T720,PT00103021,684.0,2021-03-23 09:09:32,2021-03-23 09:09:32,1.0
1087,196772,R7028L,42-T720,PT00103021,460.0,2021-03-23 14:24:01,2021-03-23 18:00:00,2.0
1088,196208,R7417B,61-T500,RM176,12698.0,2021-03-23 16:57:48,2021-04-01 06:00:01,19.0
1089,196773,R7102B,76-V400,PF535,2256.0,2021-03-24 08:21:00,2021-04-02 06:00:00,28.0
1090,195613,R7045E,23-V400,RM171,94948.0,2021-03-24 09:36:44,2021-04-15 06:00:00,134.0
1091,196787,R7479E-Thin-Wall,52-H1100,RM129,8346.0,2021-03-24 14:22:32,2021-03-30 06:00:00,15.0
1092,195650,R7445A,33-T500,RM129,127955.0,2021-03-24 19:20:04,2021-04-06 22:00:00,123.0
1093,196456,R7500D,14-N400,RM093,313619.0,2021-03-24 19:54:34,2021-04-02 18:00:01,95.0
1094,196432,R7032F,40-T390,RM171,33214.0,2021-03-24 19:59:37,2021-04-06 06:00:01,39.0
1095,196722,R7028K,31-N500,RM093,20608.0,2021-03-25 16:13:15,2021-04-01 14:00:00,22.0
1096,195641,R7461E,37-N400,RM093,66652.0,2021-03-26 00:52:23,2021-03-30 06:00:01,40.0
1097,196878,R7036F-Thin-Wall,56-H650,RM165,26610.0,2021-03-29 10:48:46,2021-04-14 06:00:00,34.0
1098,195556,R7451A,90-N120,RM036,54196.0,2021-03-30 06:21:23,2021-04-21 06:00:00,90.0
1099,196041,R7461E,37-N400,RM093,162187.0,2021-03-30 12:50:08,2021-04-07 18:00:01,75.0
1100,194611,R7013C,50-T390,RM110,179976.0,2021-03-30 15:16:48,2021-04-21 14:00:01,67.0
1101,196961,R7036C,74-H650,RM165,9412.0,2021-03-30 21:35:54,2021-04-02 06:00:01,9.0
1102,196039,R7024L,65-T310,RM171,46654.0,2021-03-31 07:48:15,2021-04-13 14:00:00,41.0
1103,195681,R7103A,82-S500,RM129,53160.0,2021-03-31 20:24:52,2021-08-25 06:00:00,104.0
1104,196965,R7449B,61-T500,RM093,1397.0,2021-04-01 07:22:14,2021-04-08 06:00:01,15.0
1105,195536,R7036C,74-H650,RM093,15130.0,2021-04-02 07:47:03,2021-04-07 14:00:00,17.0
1106,196971,R7102B,76-V400,PF535,760.0,2021-04-02 11:36:09,2021-04-02 14:00:00,2.0
1107,196972,R7102B,76-V400,PF535,494.0,2021-04-02 14:24:11,2021-04-05 06:00:00,9.0
1108,196829,R7028N-Thin-Wall,81-T500,RM129,39348.0,2021-04-03 00:32:42,2021-04-13 06:00:00,22.0
1109,196963,R7413B,67-H800,RM BASSEL,273.0,2021-04-03 01:03:02,2021-04-05 06:00:01,6.0
1110,196760,R7500D,14-N400,RM093,148631.0,2021-04-03 01:26:12,2021-04-07 18:00:01,55.0
1111,196421,R7102B,76-V400,RM129,45504.0,2021-04-05 07:12:45,2021-04-12 14:00:00,23.0
1112,196970,R7624A,89-T610,RM093,17203.0,2021-04-06 04:27:51,2021-04-12 06:00:00,14.0
1113,196146,R7515B,63-N500,RM176,31717.0,2021-04-06 08:30:58,2021-04-10 18:00:00,20.0
1114,196071,R7463B,431-T310,RM129,38379.0,2021-04-06 19:46:31,2021-04-21 06:00:00,60.0
1115,196235,R7479C-Thin-Wall,54-H1100,RM165,6042.0,2021-04-07 01:43:45,2021-04-09 06:00:00,8.0
1116,196653,R7036C,74-H650,RM129,12904.0,2021-04-07 14:23:53,2021-04-12 14:00:00,16.0
1117,196816,R7569C-Thin-Wall,67-H800,RM157,2995.0,2021-04-07 16:36:41,2021-04-08 06:00:00,3.0
1118,195946,R7567C,66-N400,RM171,2454.0,2021-04-07 17:42:04,2021-04-26 06:00:00,39.0
1119,195644,R7461E,37-N400,RM093,207477.0,2021-04-07 20:13:48,2021-04-16 18:00:01,95.0
1120,196951,R7501D,16-N400,RM093,140572.0,2021-04-07 21:49:06,2021-04-13 06:00:01,36.0
1121,197062,R7569C-Thin-Wall,67-H800,RM129,6323.0,2021-04-08 18:00:00,2021-04-12 18:00:00,9.0
1122,195684,R7633A,86-T390,RM129,19158.0,2021-04-12 07:04:05,2021-04-20 06:00:01,68.0
1123,195963,R7599B,89-T610,RM171,59452.0,2021-04-12 07:13:25,2021-05-17 06:00:00,71.0
1124,196503,R7479E-Thin-Wall,52-H1100,RM129,4336.0,2021-04-12 15:54:02,2021-04-14 06:00:00,5.0
1125,195560,R7102B,76-V400,RM129,52634.0,2021-04-12 16:33:16,2021-04-20 06:00:00,24.0
1126,196016,R7413B,67-H800,RM157,4990.0,2021-04-12 20:44:20,2021-04-15 18:00:01,7.0
1127,196830,R7028N-Thin-Wall,81-T500,RM129,17424.0,2021-04-13 07:57:13,2021-04-16 06:00:01,7.0
1128,196806,R7028K,31-N500,RM129,64022.0,2021-04-13 10:23:33,2021-04-22 14:00:00,29.0
1129,196349,R7417B,61-T500,RM176,13702.0,2021-04-13 11:12:59,2021-04-20 06:00:00,15.0
1130,196150,R7024L,65-T310,RM171,15468.0,2021-04-13 16:17:23,2021-04-19 06:00:00,18.0
1131,196168,R7026D,71-V300,RM171,86472.0,2021-04-14 15:24:33,2021-04-30 06:00:00,48.0
1132,196556,R7045E,23-V400,RM171,78502.0,2021-04-15 11:45:02,2021-05-03 06:00:00,110.0
1133,196840,R7036E-Thin-Wall,74-H650,PT00103021,16800.0,2021-04-15 16:51:11,2021-04-21 14:00:00,19.0
1134,195623,R7536A,54-H1100,RM176,6397.0,2021-04-15 18:29:58,2021-04-20 22:00:01,17.0
1135,196550,R7028N-Thin-Wall,81-T500,RM171,24108.0,2021-04-16 17:04:04,2021-04-23 06:00:00,15.0
1136,196642,R7461E,37-N400,RM093,123592.0,2021-04-16 19:04:56,2021-06-10 06:00:00,162.0
1137,196486,R7413A,67-H800,RM157,9008.0,2021-04-17 03:23:34,2021-04-21 06:00:00,10.0
1138,196151,R7024L,65-T310,RM171,52672.0,2021-04-19 06:53:59,2021-05-06 06:00:00,52.0
1139,196277,R7597C-Thin-Wall,77-H800,RM171,30038.0,2021-04-19 21:31:24,2021-04-26 22:00:00,23.0
1140,196036,R7515B,63-N500,RM093,7938.0,2021-04-20 08:43:09,2021-04-22 06:00:00,10.0
1141,195603,R7102B,76-V400,RM129,32238.0,2021-04-20 09:32:02,2021-04-26 14:00:00,20.0
1142,196164,R7445A,33-T500,RM129,88533.0,2021-04-20 18:40:49,2021-04-29 06:00:00,81.0
1143,196541,R7479C-Thin-Wall,54-H1100,RM165,5803.0,2021-04-21 04:02:02,2021-04-23 14:00:00,9.0
1144,196079,R7463B,431-T310,RM129,4708.0,2021-04-21 12:51:25,2021-04-22 06:00:01,6.0
1145,196108,R7036E-Thin-Wall,74-H650,PT00103021,6387.0,2021-04-21 14:15:01,2021-04-26 06:00:00,15.0
1146,196404,R7481B,64-N400,RM093,10044.0,2021-04-21 15:46:00,2021-04-23 06:00:01,10.0
1147,196038,R7032F,40-T390,RM171,43301.0,2021-04-21 17:16:22,2021-05-10 14:00:00,58.0
1148,196050,R7013C,50-T390,RM110,390984.0,2021-04-21 21:45:09,2021-05-06 06:00:01,45.0
1149,196807,R7028K,31-N500,RM129,28950.0,2021-04-22 15:14:03,2021-05-03 06:00:00,33.0
1150,196523,R7515B,63-N500,RM176,138640.0,2021-04-22 15:31:15,2021-06-29 06:00:00,146.0
1151,196553,AM-208 FIP L- 2,631-FIP,N/A,24283.0,2021-04-22 15:31:22,2021-05-04 18:00:00,26.0
1152,196316,R7479E-Thin-Wall,52-H1100,RM129,9161.0,2021-04-22 16:15:25,2021-05-04 06:00:00,25.0
1153,196219,R7463B,431-T310,RM129,36595.0,2021-04-22 16:17:29,2021-05-05 06:00:00,54.0
1154,197266,R7028N-Thin-Wall,81-T500,RM171,18646.0,2021-04-23 10:30:12,2021-04-27 18:00:01,10.0
1155,196675,R7479C-Thin-Wall,54-H1100,RM129,10530.0,2021-04-23 15:20:00,2021-04-27 14:00:00,13.0
1156,197046,R7449,61-T500,RM093,149.0,2021-04-26 10:35:40,2021-04-28 18:00:00,6.0
1157,196169,R7567C,66-N400,RM171,18559.0,2021-04-26 14:02:02,2021-07-01 18:00:00,134.0
1158,195643,R7616A,75-T240,RM171,250148.0,2021-04-26 17:14:49,2021-07-02 14:00:00,202.0
1159,195638,R7102B,76-V400,RM129,52896.0,2021-04-26 17:17:50,2021-05-18 14:00:00,67.0
1160,196817,R7569C-Thin-Wall,67-H800,RM129,17320.0,2021-04-26 23:31:34,2021-05-06 18:00:00,21.0
1161,196527,R7036D,77-H800,PT00103021,35600.0,2021-04-27 04:59:56,2021-05-04 06:00:00,23.0
1162,196314,R7461E,37-N400,RM093,148202.0,2021-04-27 14:03:16,2021-05-03 18:00:01,71.0
1163,196831,R7028N-Thin-Wall,81-T500,RM129,40284.0,2021-04-27 23:44:58,2021-05-03 18:00:00,13.0
1164,196781,R7417B/WP7417P,61-T500,RM176,32168.0,2021-04-29 00:40:13,2021-05-18 18:00:00,41.0
1165,196664,R7036E-Thin-Wall,74-H650,RM129,14492.0,2021-04-29 15:05:11,2021-05-14 14:00:00,46.0
1166,196563,R7026D,71-V300,RM171,80532.0,2021-04-30 10:43:08,2021-05-20 14:00:00,62.0
1167,196482,R7027D-Thin-Wall,70-N400,RM129,74312.0,2021-04-30 11:27:46,2021-05-20 14:00:01,62.0
1168,196065,R7500D,14-N400,RM093,315318.0,2021-04-30 17:55:28,2021-05-08 18:00:01,86.0
1169,196708,R7045E,23-V400,RM171,45126.0,2021-05-03 09:08:34,2021-05-12 14:00:00,58.0
1170,196847,R7028K,31-N500,RM129,56170.0,2021-05-03 12:12:21,2021-05-14 22:00:00,36.0
1171,196832,R7028N-Thin-Wall,81-T500,RM129,15932.0,2021-05-03 21:44:01,2021-05-07 06:00:00,8.0
1172,196627,R7461E,37-N400,RM093,211101.0,2021-05-04 00:02:27,2021-05-09 06:00:01,60.0
1173,196461,R7407B,30-T390,RM171,18656.0,2021-05-04 08:49:12,2021-06-02 06:00:00,88.0
1174,196620,R7479E-Thin-Wall,52-H1100,RM129,12015.0,2021-05-04 10:23:35,2021-05-07 18:00:00,8.0
1175,196898,R7046J,77-H800,RM171,15548.0,2021-05-04 12:18:07,2021-05-12 14:00:00,26.0
1176,196692,R7515B,63-N500,RM093,13183.0,2021-05-04 22:39:26,2021-05-06 18:00:00,10.0
1177,196918,R7605D,83-T390,RM171,97110.0,2021-05-05 09:47:28,2021-06-18 14:00:01,268.0
1178,196513,R7463B,431-T310,RM129,40354.0,2021-05-05 10:30:49,2021-05-27 06:00:00,90.0
1179,196696,R7623A,50-T390,RM093,6365.0,2021-05-06 06:57:41,2021-07-08 06:00:00,190.0
1180,196149,R7024L,65-T310,RM171,41490.0,2021-05-06 10:45:36,2021-05-24 06:00:00,55.0
1181,195926,R7413B,67-H800,RM165,765.0,2021-05-06 18:27:02,2021-05-07 06:00:00,2.0
1182,195636,R7040H,20-T390,RM129,0.0,2021-05-07 00:31:43,2021-05-31 22:00:01,121.0
1183,196704,R7075B,72-T120,RM044,39078.0,2021-05-07 08:19:01,2021-05-24 06:00:00,52.0
1184,196542,R7479E-Thin-Wall,52-H1100,RM176,8128.0,2021-05-08 04:30:12,2021-05-10 06:00:00,6.0
1185,196066,R7500D,14-N400,RM093,287790.0,2021-05-08 23:36:09,2021-05-15 06:00:01,70.0
1186,196520,R7461E,37-N400,RM093,198350.0,2021-05-09 11:41:45,2021-05-15 18:00:00,69.0
1187,196232,R7479E-Thin-Wall,52-H1100,RM176,7755.0,2021-05-10 08:06:07,2021-05-12 06:00:00,5.0
1188,196148,R7032F,40-T390,RM171,55502.0,2021-05-10 19:04:12,2021-06-04 14:00:00,76.0
1189,196673,R7479C-Thin-Wall,54-H1100,RM165,19368.0,2021-05-11 10:48:49,2021-05-18 22:00:00,24.0
1190,196021,R7479E-Thin-Wall,52-H1100,RM129,15001.0,2021-05-12 11:12:01,2021-05-23 18:00:00,26.0
1191,196648,R7046J,77-H800,RM171,36552.0,2021-05-12 15:41:06,2021-05-19 22:00:00,23.0
1192,196157,R7045E,23-V400,RM171,68208.0,2021-05-12 18:22:28,2021-05-19 14:00:00,44.0
1193,196341,R7032E,43-N500,RM171,28868.0,2021-05-13 13:26:14,2021-07-01 18:00:00,100.0
1194,196254,R7414A,33-T500,RM129,229229.0,2021-05-13 20:09:23,2021-06-01 14:00:00,174.0
1195,196779,R7089C,64-N400,RM093,34556.0,2021-05-14 17:32:05,2021-05-19 18:00:01,23.0
1196,196808,R7028N-Thin-Wall,81-T500,RM129,20056.0,2021-05-14 18:59:00,2021-05-19 06:00:01,10.0
1197,196408,R7633A,86-T390,RM129,88903.0,2021-05-14 21:25:46,2021-06-16 18:00:01,268.0
1198,196067,R7500D,14-N400,RM093,330663.0,2021-05-15 06:07:14,2021-05-22 18:00:01,80.0
1199,196982,R7461E,37-N400,RM093,214778.0,2021-05-15 16:46:28,2021-06-03 06:00:01,175.0
1200,196410,R7461E,37-N400,RM093,21391.0,2021-05-15 20:02:20,2021-05-17 18:00:00,20.0
1201,196657,R7413B,67-H800,RM165,3227.0,2021-05-17 07:52:58,2021-05-19 06:00:00,5.0
1202,196659,R7599B,89-T610,RM171,7222.0,2021-05-17 11:28:06,2021-05-24 06:00:00,15.0
1203,196915,R7515B,63-N500,RM176,12808.0,2021-05-17 17:12:10,2021-05-19 06:00:00,10.0
1204,196163,R7450A,76B-T240,RM171,28439.0,2021-05-18 04:04:36,2021-05-27 18:00:00,21.0
1205,195639,R7102B,76-V400,RM129,52112.0,2021-05-18 16:11:15,2021-06-19 06:00:00,93.0
1206,196783,IRS-001,61-T500,N/A,17064.0,2021-05-18 20:14:45,2021-06-01 06:00:01,28.0
1207,196545,R7479C-Thin-Wall,54-H1100,RM165,1074.0,2021-05-19 01:56:08,2021-05-19 06:00:01,2.0
1208,196321,R7036E-Thin-Wall,74-H650,PT00103021,16549.0,2021-05-19 10:47:05,2021-05-23 14:00:01,14.0
1209,197562,R7479C-Thin-Wall,54-H1100,RM129,11523.0,2021-05-19 10:59:46,2021-05-23 06:00:00,13.0
1210,197563,R7413B,67-H800,RM157,14514.0,2021-05-19 11:33:40,2021-05-26 18:00:00,16.0
1211,196768,R7028N-Thin-Wall,81-T500,RM171,15884.0,2021-05-19 11:59:51,2021-05-21 06:00:01,5.0
1212,196992,R7045E,23-V400,RM171,78744.0,2021-05-19 15:21:26,2021-06-01 06:00:00,78.0
1213,196917,R7515B,63-N500,RM093,28430.0,2021-05-19 17:39:12,2021-05-25 18:00:00,28.0
1214,196521,R7028K,31-N500,RM129,15904.0,2021-05-19 18:04:49,2021-05-25 06:00:00,18.0
1215,196650,R7046J,77-H800,RM171,37838.0,2021-05-20 03:50:04,2021-05-28 22:00:00,28.0
1216,196923,R7026D,71-V300,RM171,87948.0,2021-05-20 18:55:05,2021-06-18 14:00:00,88.0
1217,196902,R7028N-Thin-Wall,81-T500,RM171,7094.0,2021-05-21 17:04:38,2021-05-24 18:00:01,8.0
1218,196457,R7500D,14-N400,RM093,280625.0,2021-05-23 02:14:31,2021-06-01 06:00:00,100.0
1219,196890,R7479C-Thin-Wall,54-H1100,RM129,21854.0,2021-05-23 08:27:19,2021-06-01 06:00:01,28.0
1220,196859,R7036E-Thin-Wall,74-H650,PT00103021,16454.0,2021-05-23 20:36:21,2021-06-01 06:00:00,27.0
1221,196894,R7479E-Thin-Wall,52-H1100,RM176,10806.0,2021-05-24 04:20:50,2021-05-26 18:00:01,7.0
1222,196555,R7024L,65-T310,RM171,62730.0,2021-05-24 07:45:12,2021-06-18 22:00:00,78.0
1223,196870,R7075B,72-T120,RM044,130630.0,2021-05-24 08:55:03,2021-08-19 14:00:01,263.0
1224,197609,R7599B,89-T610,RM171,16030.0,2021-05-24 15:06:27,2021-06-17 06:00:00,49.0
1225,196835,R7028N-Thin-Wall,81-T500,RM129,51180.0,2021-05-24 20:16:12,2021-06-02 18:00:00,19.0
1226,196162,R7451A,90-N120,RM036,52992.0,2021-05-25 23:49:47,2021-06-18 06:00:01,96.0
1227,196604,R7515B,63-N500,RM176,8145.0,2021-05-26 05:49:03,2021-05-27 18:00:00,9.0
1228,196196,R7028K,31-N500,RM129,51622.0,2021-05-26 19:07:16,2021-06-08 22:00:00,41.0
